,0,1,2,3
[15  6],-0.1,-0.19,-0.271,0.0
[14  6],-0.271,0.0,-0.1,-0.1
[14  5],-0.2805,-0.1,-0.1,-0.1
[14  4],-0.19,-0.1,-0.19,-0.19
[15  4],-0.1,-0.1,-0.1,-0.19
[15  5],-0.19,-0.1,-0.1,0.0
[16  4],-0.19,-0.1,-0.1,-0.1
[16  3],-0.271,-0.1,-0.1,-0.1
[15  3],-0.1,0.0,-0.19,-0.19
[14  3],-0.1,-0.1,-0.19,-0.1
[13  3],0.0,-0.1,-0.1,-0.1
[13  4],-0.1,0.0,0.0,-0.20805
[12  3],-0.1,-0.30000000000000004,-0.1,0.0
[11  3],-0.1,0.0,-0.1,0.0
[10  3],-0.1,-0.19,-0.1,0.0
[10  4],-0.1,0.0,-0.1,-0.1
[11  4],0.0,0.0,-0.1,0.0
[9 4],-0.1,0.0,0.0,0.0
[9 3],0.0,0.0,-0.19,-0.1
[8 3],-0.1,0.0,-0.1,-0.1
[10  2],0.0,-0.1,-0.1,-0.1
[11  2],0.0,-0.1,-0.1,-0.19
[12  2],-0.1,-0.1,-0.1,-0.19
[12  1],-0.1,0.0,0.0,0.0
[12  0],0.0,0.0,-0.1,0.0
[11  0],0.0,-0.1,0.0,0.0
[11  1],0.0,-0.1,0.0,0.0
[9 2],0.0,0.0,0.0,-0.1
[7 3],-0.1,0.0,-0.1,-0.1
[8 2],-0.19,0.0,-0.1,0.0
[8 1],-0.19,-0.19,0.0,-0.19
[8 0],0.0,-0.1,-0.1,0.0
[7 2],-0.2805,-0.1,0.0,0.0
[6 3],0.0,0.0,0.0,-0.1
[7 1],-0.1,-0.1,-0.19,-0.1
[7 0],0.0,-0.1,-0.19,0.0
[6 1],0.0,-0.19,-0.19,-0.1
[5 1],0.0,-0.1,-0.1,-0.1
[5 2],-0.1,-0.1,-0.19,-0.1
[4 1],0.0,-0.1,-0.1,0.0
[4 2],-0.1,-0.1,-0.1,-0.19
[3 2],0.0,0.0,0.0,-0.1
[6 2],-0.1,0.0,-0.1,-0.1
[9 1],-0.1,0.0,-0.19,0.0
[9 0],0.0,0.0,0.0,-0.1
[10  0],0.0,-0.1,0.0,0.0
[10  1],0.0,0.0,-0.1,0.0
[6 0],-0.5700000000000001,-0.1,0.0,-0.1
[4 3],-0.1,-0.19,-0.1,-0.1
[3 3],0.0,0.0,0.0,-0.1
[4 4],-0.1,-0.19,-0.1,0.0
[4 5],-0.1,-0.19,-0.19,-0.1
[3 4],0.0,0.0,0.0,-0.1
[5 3],-0.1,-0.1,-0.1995,0.0
[5 4],-0.19,0.0,0.0,0.0
[3 1],-0.1,0.0,-0.1,0.0
[3 0],0.0,-0.1,0.0,0.0
[2 1],0.0,0.0,-0.1,0.0
[1 1],-0.1,-0.1,-0.1,0.0
[0 1],0.0,0.0,0.0,-0.1
[1 2],-0.1,0.0,0.0,0.0
[1 0],0.0,0.0,60.0,0.0
[18  5],-0.1,-0.21660000000000001,-0.19,-0.1
[19  5],-0.1,-0.1,-0.1,-0.30000000000000004
[14  8],0.0,-0.1,0.0,-0.1995
[13  6],-0.1,0.0,0.0,-0.1
[13  5],0.0,-0.1,0.0,-0.1095
[14  7],0.0,0.0,0.0,-0.1
[17  3],-0.19,-0.1,0.0,-0.19
[18  3],0.0,0.0,-0.1,-0.1
[17  2],-0.1995,-0.19,-0.2004025,-0.19
[16  2],-0.1995,-0.20805,-0.19,-0.20805
[15  2],-0.1995,-0.19,-0.271,-0.1
[14  2],-0.19,0.0,-0.19,-0.34390000000000004
[13  2],0.0,0.0,-0.1995,-0.19
[15  1],-0.19,-0.1,-0.19,-0.1995
[16  1],-0.28905000000000003,-0.19,-0.1995,-0.1
[14  1],0.0,-0.19,0.0,-0.1995
[15  0],0.0,-0.1,0.0,-0.2805
[16  0],-0.58805,-0.19,-0.19,-0.28221475
[17  0],-0.5700000000000001,-0.36195000000000005,-0.11804999999999999,-0.19
