,0,1,2,3
[ 2 17],-8.076618326422276,-8.113308804799084,-8.084987614995503,-8.172740470873398
[ 1 17],-7.263543105263346,-7.729993908416396,-7.710407870444636,-7.758259412397583
[ 1 18],-7.649807306045245,-7.988109509762842,-7.858331408168471,-7.817698862267235
[ 0 18],-7.597208736649881,-7.653765218713644,-7.790582599382958,-7.708201694816565
[ 0 19],-7.684120110597236,-7.8296319437001465,-8.007347208342837,-7.585054348197184
[ 1 19],-7.803304100634234,-8.201045854546663,-8.02157245763798,-7.768672709400247
[ 2 18],-8.049387122148502,-8.221341728788154,-7.956998647958925,-8.084457253854103
[ 2 16],-7.469077031884658,-7.817916324416904,-7.623341146618675,-7.493049031787914
[ 3 17],-8.13055057349177,-8.063359591393583,-8.294228960395813,-8.036753005773095
[ 3 18],-8.266649629518689,-8.337388721052527,-8.328043942591208,-8.306091727821006
[ 2 15],-6.867762134399784,-7.257671327212404,-7.07802008475391,-7.060817064764747
[ 2 14],-5.855353625011632,-6.6262740145262615,-6.523685659792916,-6.913586356847714
[ 3 15],-7.393395537227416,-7.513853975371607,-7.400050178918605,-7.678742870496767
[ 3 14],-7.642693573365432,-7.23393746675531,-6.912381614969885,-7.110309111570625
[ 1 14],-1.6814750228533986,-6.343920719502737,-6.2451472619573,-6.515160771662826
[ 0 14],-5.462714733426834,-6.208716000830364,-6.444722263283371,-5.952300275746443
[ 1 15],-4.093742448076037,-7.113116992627051,-6.69666554139214,-6.843328492689397
[ 1 16],-6.21844508658495,-7.451869199656184,-7.420981727574534,-7.471906797166365
[ 2 13],-3.2954376615164502,-5.900686406718746,-5.816391296313414,-6.394682242410379
[ 1 13],1.4449768035116146,-5.997589473547947,-5.09847440292427,-5.804385174369885
[ 0 13],-3.8427767776071975,-5.3983346544654145,-5.567805504478881,-5.4397724873574935
[ 0 15],-6.464793981238351,-6.578926639761653,-6.9235096107040155,-6.077808636086045
[ 0 12],-2.4388441422212592,-5.15007551440931,-5.672575350077214,-4.268730138117434
[ 2 12],1.9748134955081007,-4.224058667666358,-4.499213750852366,-6.723683580339207
[ 1 12],8.078702362123284,-4.600415264312395,-5.09574370602159,-2.7993163145935918
[ 1 11],19.01573957647001,-3.2590269428058765,-3.598699926123707,-3.08358356455136
[ 1 10],41.26379252046296,-0.46670864278475177,-2.5398668790364165,4.513901979730763
[ 0 10],2.445081845542719,-2.5735953046885798,-3.661997536268278,-1.5246788259708606
[ 2 11],11.310151672787905,-3.591013669619871,-3.477780997722213,-3.9713877804737323
[ 2 10],27.373962477642532,-0.00822811767866824,-2.5142014288522274,0.0034075500055284307
[2 9],-0.7172140398116861,-0.5065627399340114,42.76011249703613,2.5164981246820117
[1 9],85.38309262336224,10.418330948748537,0.34812894961114926,6.803521085748405
[1 8],128.78637895152002,-0.05903116993927585,6.164433728286428,15.212874184325743
[2 8],97.753545008557,0.17582712802627498,3.7046574403861734,7.369292194318384
[2 7],184.19599733846658,19.35144973736702,36.23973047081406,51.39616098431721
[2 6],179.10080772127813,66.65154272128501,288.141935978744,120.31450977063838
[1 6],356.20365065970134,130.65519639927007,139.0649037292026,62.48856397747867
[1 7],214.95716010311045,4.174942831698925,22.124591755386504,18.055217184804476
[3 6],73.69200044497603,33.40314533238695,209.77318937381074,26.948205652954847
[3 7],165.11316100516774,21.354376741916184,52.32787141378319,9.8682160389162
[3 8],155.46344773257405,47.82121189300814,56.35265813956723,19.979378469710397
[0 8],25.28951090806006,1.201814240703535,-1.8492138153389694,5.091508758787595
[0 9],5.907612348832127,-2.4868960692664315,-0.7424053522829873,8.152171239520237
[0 6],230.25890699704672,19.78314417274151,22.345354705414476,20.58298290579206
[0 5],382.10295112200146,80.89822965664126,91.87443799040501,146.57572351564124
[0 4],436.4406321406246,146.2828341003452,133.27604579689591,344.5833145970057
[1 4],590.0554674301069,265.96769779876416,226.86945509393388,226.93055094201782
[1 5],462.00793773573133,160.5921869282645,218.27597881481663,192.530868307177
[2 5],111.99105691909757,9.963902742987589,358.7294325677724,17.921606496958347
[3 5],23.86928748520546,15.849940692060619,128.58599415946847,11.106227840327392
[4 6],-1.46025119878631,-1.0791337016183677,46.73409398604536,0.3400692562157369
[3 4],0.457139490636622,5.131573803112818,148.3814867188325,3.158696966586272
