,0,1,2,3
[16  8],-2.203271988856689,-2.448319502011632,-2.289746865192777,-2.26426455312836
[15  7],-1.9166678627944163,-2.060926870920444,-1.9616670798406401,-2.0915741448611223
[15  8],-2.105192613956283,-3.069167562749421,-2.1894555784973098,-2.1750960262955537
[14  7],-2.0950266835113607,-2.0041306056879566,-1.9818501309887655,-1.9724696113852207
[15  6],-1.8701312427565475,-1.9221760213433516,-1.8494684388766196,-1.8872608626418428
[16  6],-1.857383126586485,-1.892547209280252,-1.875922676218392,-2.0168760597496393
[16  5],-1.8332461451167523,-1.723495363711821,-1.7528515309205925,-1.7616006621611446
[17  5],-1.8404721815879834,-1.8044310610936265,-1.8258116866969567,-1.6652133400016569
[18  5],-1.6784619519364088,-1.7716014845745358,-1.8678923393360336,-1.8377229780561006
[18  4],-1.4564660222182368,-1.6417489864114772,-1.62067319422822,-1.6395047063532435
[18  3],-1.3906351978679061,-1.3146195956585254,-1.3574540143470226,-1.3069454365659432
[17  3],-1.4874016160359278,-1.450794084492549,-1.375457139802913,-1.4098830245931644
[17  4],-1.6129345071277463,-1.6899856743524566,-1.6424878108517091,-1.6390334297662874
[16  4],-1.6197922788071053,-1.6790057411782433,-1.7132320741543199,-1.6909014875710264
[15  5],-1.674842777739674,-1.8355377346053396,-1.8319605065668603,-1.6982418893337945
[15  4],-1.4938187208478546,-1.595820222047266,-1.5698354276725925,-1.6603857104188862
[14  6],-1.9361975169671455,-1.9790893775912273,-2.0065164881577826,-1.9024980320917648
[17  6],-1.898092166310391,-1.9329980477474993,-1.9597529710555,-1.9941147231647893
[18  6],-1.955102001249102,-2.198004899043625,-1.9383800836704381,-1.9655842035229982
[19  7],-2.2011311927812063,-2.381620738621423,-2.254764653972071,-2.260999311491069
[19  6],-1.9128286205400673,-2.1521661266988255,-1.8673754328150634,-2.3914275460964274
[19  5],-1.8394060717755432,-1.7097616011663053,-1.8103300564238727,-1.6754103964427185
[19  4],-1.6850989701572932,-1.6347584793774705,-1.634996293318887,-1.7634545361926461
[19  3],-1.3959979638118718,-1.5144357468680525,-1.3140109049653423,-1.6767728587733681
[19  2],-1.2269083727591623,-1.198115728634249,-1.224052453830252,-1.6136306059910726
[18  2],-36004.86968393174,-1.421313922310168,-1.2174515849591208,-1.2040755502454072
[18  1],0.0,0.0,0.0,0.0
[17 19],-3.2520566021774298,-4.770487681720309,-3.1372470985908727,-3.1318576846795523
[18 19],-3.157833722359994,-4.5287244895988685,-3.255431085777903,-3.1271159290699444
[19 19],-3.2550577047311515,-4.204445242880935,-3.1857783019432815,-4.750110558925884
[15 17],-2.8868051703236537,-2.899161607064878,-2.8784047349211974,-2.897762748066434
